StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,DistributionChannel,UserLanguage,psy251,drawing1_response,drawing_2 response,drawing3_response,drawing4_response,drawing1alt_response,drawing2alt_response,drawing3alt_response,drawing4alt_response,mood_1,mood_2,mood_3,mood_4,mood_5,mood_6,mood_7,mood_8,mood_9,mood_10,mood_11,mood_12,ratings_1,ratings_2,ratings_3,ratings_4,ratings_5,ratings_6,ratings_7,ratings_8,ratings_9,ratings_10,ratings_11,ratings_12,ratings_13,ratings_14,ratings_15,gender,ethnicity,age
2025-12-04 20:42:29,2025-12-04 20:45:58,IP Address,100,209,TRUE,2025-12-04 20:45:58,R_1e99Prx94fWRUjW,,,,,anonymous,EN,I understand,,,,,I see a side profile of a face that looks like a crescent moon. It is as if the crescent moon grew a face and is looking to the side.,"I see a container that looks like a scientific cylinder, where a chemical reaction is taking place (specifically bubbling) inside of it.",I see a small vase with plants in it being held up by two pieces of silverware (either spoons or forks) while two triangles levitate over top of the plant.,I see a cartoon image of a smirking man that has a large nose and black greaser-like hair.,Very Much,Not at all,Extremely,Not at all,Extremely,Not at all,Very Much,Not at all,Not at all,Very Much,Not at all,Extremely,Moderately,Moderately,Very Much,Not at all,Moderately,Moderately,Moderately,Very Much,Very Much,Moderately,Moderately,Not at all,Slightly,Moderately,Moderately,Female,Latino / Hispanic American,23
2025-12-04 20:45:32,2025-12-04 20:53:25,IP Address,100,472,TRUE,2025-12-04 20:53:25,R_3QGjlUSVuJ0rr7q,,,,,anonymous,EN,I understand,"I see the face of a man turned towards the bright yellow sky. His mouth is agape, but his eyes are closed. I also see the image of a bright yellow moon, with a large crooked nose, a bump on its forehead, and a small mouth. ","I see a very thin dress with a white, fluffy collar and two white buttons on the front. I also see a beaker, filled to nearly the top with deep red liquid. I also see mountains being pinched together. ","I see plants in a vase on a fancy table underneath two lights. I also see the face of an animal with large curved eyes, a large nose, eyebrows, and a devilish smile. ","I see the face of a man with small, beady black eyes, a tiny ear, and a large nose. With a mouth turned into a frown. He wears a toupee on his head and stares disapprovingly at something to his right. ",,,,,Moderately,Not at all,Very Much,Slightly,Very Much,Slightly,Extremely,Not at all,Not at all,Very Much,Not at all,Moderately,Very Much,Very Much,Extremely,Slightly,Moderately,Very Much,Very Much,Moderately,Very Much,Extremely,Very Much,Slightly,Moderately,Extremely,Extremely,Female,Caucasian / European American,24
2025-12-04 20:57:16,2025-12-04 20:59:31,IP Address,100,134,TRUE,2025-12-04 20:59:31,R_1zzk09qoDpmlnIR,,,,,anonymous,EN,I understand,,,,,I see a moon with a large nose.,"a beer full, with foam at its top",I see a small vase,an ugly human,Moderately,Not at all,Moderately,Not at all,Moderately,Not at all,Moderately,Not at all,Moderately,Moderately,Not at all,Moderately,Moderately,Moderately,Moderately,Not at all,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,Male,Caucasian / European American,28
2025-12-04 21:02:55,2025-12-04 21:09:13,IP Address,100,377,TRUE,2025-12-04 21:09:15,R_6pVYVJxsqiyykC5,,,,,anonymous,EN,I understand,"a yellow crescent moon with a face and a big nose, but also inversely, a persons face pointed upwards with closed eyes and a gaping mouth.",A glass of beer with a foamy head,"a vase with two leaves coming out, but also a cats smiling face",a somewhat grumpy looking man with a wide face and a slick pouf hairstyle.,,,,,Moderately,Not at all,Moderately,Not at all,Moderately,Not at all,Moderately,Not at all,Not at all,Slightly,Not at all,Very Much,Moderately,Moderately,Moderately,Not at all,Moderately,Slightly,Slightly,Moderately,Moderately,Moderately,Moderately,Not at all,Very Much,Moderately,Moderately,Female,Caucasian / European American,25
2025-12-04 21:09:21,2025-12-04 21:13:06,IP Address,100,224,TRUE,2025-12-04 21:13:06,R_3jBNhcFAuINDiiz,,,,,anonymous,EN,I understand,,,,,"I can see a yellow crescent moon facing downwards and there is a dark purple background. In addition, I can see the face of a person with their mouth open next to the crescent moon.",This is a tall beer glass that has orange beer and white foam at the top.,A blue vase with weird sharp blue objects on the top corners.,A small black outline of a face of a man and it is in the shape of a vertical trapezoid.,Moderately,Not at all,Slightly,Not at all,Slightly,Not at all,Slightly,Not at all,Not at all,Slightly,Not at all,Slightly,Moderately,Slightly,Moderately,Not at all,Moderately,Slightly,Slightly,Moderately,Moderately,Not at all,Moderately,Not at all,Slightly,Slightly,Slightly,Female,Latino / Hispanic American,22
2025-12-04 20:45:03,2025-12-04 21:15:37,IP Address,100,1834,TRUE,2025-12-04 21:15:37,R_5d0rrbH5OpGlMfX,,,,,anonymous,EN,I understand,I see a crescent shaped moon,I see a cup that is long and is used for drinking beer,This looks like a blue vase for a coffee table setting. ,This looks like a mean politician.,,,,,Very Much,Not at all,Moderately,Not at all,Very Much,Slightly,Moderately,Moderately,Not at all,Moderately,Slightly,Very Much,Very Much,Extremely,Extremely,Not at all,Very Much,Very Much,Very Much,Moderately,Moderately,Moderately,Very Much,Very Much,Very Much,Very Much,Very Much,Prefer not to say,"Caucasian / European American,Black / African American,Latino / Hispanic American,Native / American Indian,East Asian / East Asian American,Middle Eastern / Arab American,South Asian / South Asian American",29
2025-12-04 21:31:30,2025-12-04 21:37:00,IP Address,100,330,TRUE,2025-12-04 21:37:00,R_1fDHCNThh4DLJ0e,,,,,anonymous,EN,I understand,,,,,"I see a poorly detailed silhouette of a man howling at the moon. Near the top of the yellow half circle is the nose, the large indentation is the open mouth, and below it is the chin leading down to the man's neck.",This is a glass of foamy bubbling beer that was just poured. ,"I see a happy face ( ^ ^) with a large vase filled with plants in the middle. The happy figure is holding the plant outwards with two arms and hands beneath it, almost as if friendly and offering it to someone as a gift.","This is a fat man. His jawline is very wide, and he has a strong nose and 1950s haircut. He seems dissatisfied.",Very Much,Slightly,Very Much,Not at all,Very Much,Not at all,Moderately,Not at all,Not at all,Not at all,Not at all,Very Much,Very Much,Very Much,Moderately,Moderately,Very Much,Very Much,Moderately,Extremely,Extremely,Extremely,Very Much,Slightly,Moderately,Very Much,Very Much,Female,Caucasian / European American,28
2025-12-04 21:37:21,2025-12-04 21:44:12,IP Address,100,411,TRUE,2025-12-04 21:44:12,R_72VcpcwsNmtpFkD,,,,,anonymous,EN,I understand,"I see a yellow moon with a big nose. But I also see a person's face with their mouth open, almost as if they're moaning in pleasure. ","I see a cup of liquid, probably beer. It is very foamy at the top. I also see the foot of a reindeer.","I see the face of an angry wasp. It looks very mad and it even has eyebrows. I also see two hands holding a vase that has some flowers in it. It's not a lot of flowers though, only 2 leaves are coming out the top.",I see the face of a man. He has a very rectangular and blocky face. He has a large jaw and a big nose but small eyes. He also has a funny hair cut. It's like a pompadour I think. He only has 1 ear visible though.,,,,,Moderately,Not at all,Moderately,Not at all,Very Much,Not at all,Slightly,Not at all,Not at all,Not at all,Not at all,Extremely,Not at all,Not at all,Slightly,Extremely,Slightly,Slightly,Slightly,Not at all,Not at all,Not at all,Slightly,Slightly,Very Much,Slightly,Not at all,Male,East Asian / East Asian American,30
2025-12-04 21:36:07,2025-12-04 21:44:17,IP Address,100,490,TRUE,2025-12-04 21:44:18,R_7TUfM6LOhbwuBaa,,,,,anonymous,EN,I understand,I see a moon with a face as well as a face with a small moon for an eye,I see a large glass of beer and a mountain range .,I see a vase balanced on two blades with water splashing out ,I see a grumpy man,,,,,Extremely,Not at all,Very Much,Not at all,Extremely,Not at all,Extremely,Not at all,Not at all,Very Much,Not at all,Very Much,Very Much,Very Much,Very Much,Not at all,Very Much,Moderately,Not at all,Moderately,Moderately,Not at all,Not at all,Very Much,Very Much,Very Much,Very Much,Female,Caucasian / European American,30
2025-12-04 21:54:43,2025-12-04 21:57:13,IP Address,100,149,TRUE,2025-12-04 21:57:14,R_11nNCmEjsxrHsO0,,,,,anonymous,EN,I understand,,,,,I see a moon with anose.,A Beer in a long cup.,A plant vase.,A male cartoon face.,Extremely,Not at all,Extremely,Not at all,Extremely,Not at all,Extremely,Not at all,Not at all,Extremely,Not at all,Extremely,Extremely,Extremely,Extremely,Not at all,Extremely,Extremely,Slightly,Extremely,Extremely,Extremely,Slightly,Not at all,Not at all,Extremely,Extremely,Male,Latino / Hispanic American,24
2025-12-04 22:02:03,2025-12-04 22:10:50,IP Address,100,527,TRUE,2025-12-04 22:10:51,R_79tSv1ukrr4S4rB,,,,,anonymous,EN,I understand,,,,,"I see a crescent moon surrounded by a blue background. The moon seems to have a face on it, like it is looking downward. The shape of the blue also kind of looks a bit like a person’s silhouette with their mouth open. ","I see a unique shaped glass of a drink. It looks a bit like a beer with the foam dripping over the side. It also looks a little bit like an orange mountain as well, with snow on it. ","At first glance, it looks like a face. The big blue looks like a grinning mouth, and the smaller blue spots look like eyes. It also looks a bit like a flower vase. ",This looks like the face of a man. He has short black hair that sticks up a bit and he is frowning. ,Moderately,Not at all,Slightly,Not at all,Slightly,Not at all,Moderately,Slightly,Not at all,Slightly,Not at all,Moderately,Slightly,Slightly,Moderately,Not at all,Slightly,Slightly,Not at all,Not at all,Not at all,Not at all,Slightly,Slightly,Very Much,Moderately,Slightly,Female,Caucasian / European American,29
